Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Price
0.13642465931875467,3.0,-0.713165677548769,0.291765450678649,1.0,5.0,1.0527192783809804,2.0,5.0,293.919315403423
-0.5981262956082589,4.0,-1.2039446231442357,0.8620210240300683,1.0,8.0,0.042883779192942964,2.0,5.0,663.1503667481662
0.13642465931875467,0.0,-1.2039446231442357,1.052106215147208,1.0,8.0,0.042883779192942964,2.0,5.0,569.515488997555
0.13642465931875467,3.0,-0.713165677548769,-0.08840493155563058,1.0,8.0,1.725942944506339,2.0,5.0,441.28606356968214
-0.5981262956082589,3.0,0.4086147695265845,0.8620210240300683,1.0,8.0,0.042883779192942964,3.0,5.0,460.146564792176
-1.087826932226268,3.0,1.6005064945441487,-0.08840493155563058,1.0,5.0,-0.6303398869324154,3.0,5.0,229.59902200488997
-1.087826932226268,3.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,0.042883779192942964,3.0,5.0,455.1271393643032
-1.577527568844277,3.0,0.4086147695265845,1.052106215147208,1.0,7.0,-0.6303398869324154,2.0,5.0,194.9963325183374
1.1158259325547728,1.0,0.4086147695265845,-0.08840493155563058,1.0,1.0,0.042883779192942964,3.0,5.0,912.4932762836186
0.8709756142457682,3.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,0.042883779192942964,3.0,4.0,256.059902200489
0.13642465931875467,3.0,1.6005064945441487,-0.08840493155563058,1.0,1.0,1.725942944506339,3.0,5.0,517.4119804400979
-1.577527568844277,3.0,0.4086147695265845,-1.419001269375609,0.0,5.0,0.042883779192942964,0.0,5.0,183.59779951100245
0.13642465931875467,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,1.0527192783809804,2.0,4.0,105.43643031784842
0.13642465931875467,3.0,-0.713165677548769,-0.08840493155563058,1.0,8.0,-0.6303398869324154,2.0,5.0,330.5574572127139
-1.087826932226268,3.0,-0.713165677548769,-1.419001269375609,0.0,5.0,2.062554777569018,0.0,6.0,113.1670782396088
-0.5981262956082589,3.0,1.6005064945441487,-0.08840493155563058,1.0,1.0,0.042883779192942964,0.0,5.0,568.2982885085574
0.13642465931875467,3.0,1.6005064945441487,-0.08840493155563058,1.0,8.0,0.042883779192942964,2.0,5.0,377.7799511002445
-0.5981262956082589,3.0,0.4086147695265845,-1.419001269375609,1.0,8.0,-0.6303398869324154,0.0,5.0,260.1267359413203
-0.5981262956082589,3.0,0.4086147695265845,-0.08840493155563058,1.0,5.0,-0.6303398869324154,0.0,5.0,182.7836185819071
-1.577527568844277,4.0,-0.713165677548769,0.8620210240300683,1.0,8.0,0.042883779192942964,2.0,5.0,359.8679706601467
-1.577527568844277,3.0,0.4086147695265845,-0.08840493155563058,1.0,5.0,0.042883779192942964,3.0,5.0,232.8557457212714
0.13642465931875467,3.0,0.4086147695265845,-1.419001269375609,1.0,8.0,-0.6303398869324154,2.0,5.0,243.440097799511
0.13642465931875467,3.0,-0.713165677548769,-0.08840493155563058,1.0,8.0,0.042883779192942964,2.0,5.0,402.20537897310516
0.8709756142457682,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-0.6303398869324154,2.0,4.0,102.73334963325183
-1.087826932226268,1.0,1.6005064945441487,-0.08840493155563058,1.0,8.0,-1.6401753861204529,3.0,5.0,381.8508557457213
0.8709756142457682,3.0,0.4086147695265845,-0.08840493155563058,1.0,5.0,-0.6303398869324154,3.0,4.0,203.13814180929097
0.13642465931875467,3.0,-1.2039446231442357,0.8620210240300683,1.0,5.0,0.042883779192942964,2.0,5.0,284.55623471882643
-1.577527568844277,3.0,1.6005064945441487,0.8620210240300683,1.0,5.0,-0.6303398869324154,3.0,5.0,266.6442542787286
0.8709756142457682,3.0,-0.713165677548769,0.8620210240300683,1.0,8.0,0.042883779192942964,0.0,5.0,454.3211002444988
0.8709756142457682,1.0,0.4086147695265845,0.8620210240300683,1.0,8.0,0.042883779192942964,3.0,4.0,353.76161369193153
2.3400775240997955,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,1.0527192783809804,2.0,5.0,245.06845965770174
0.13642465931875467,3.0,0.4086147695265845,-1.419001269375609,0.0,5.0,0.042883779192942964,0.0,5.0,150.2163814180929
-1.087826932226268,4.0,-0.713165677548769,-0.08840493155563058,1.0,8.0,0.042883779192942964,2.0,5.0,447.39242053789735
0.13642465931875467,4.0,-1.764834846681913,0.6719358329129286,1.0,8.0,1.725942944506339,2.0,5.0,819.880195599022
-1.087826932226268,3.0,0.4086147695265845,-0.08840493155563058,1.0,5.0,-0.6303398869324154,2.0,5.0,140.03911980440097
1.1158259325547728,1.0,1.6005064945441487,-0.08840493155563058,1.0,1.0,0.042883779192942964,3.0,5.0,825.9865525672371
-1.577527568844277,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-0.6303398869324154,2.0,5.0,181.96943765281173
-0.5981262956082589,1.0,0.4086147695265845,-0.08840493155563058,1.0,1.0,1.725942944506339,3.0,5.0,508.5618337408313
-0.5981262956082589,1.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,-1.9767872191831322,3.0,5.0,365.9743276283619
0.8709756142457682,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-1.6401753861204529,2.0,5.0,202.73105134474326
1.1158259325547728,1.0,1.6005064945441487,-0.08840493155563058,1.0,1.0,0.042883779192942964,3.0,5.0,769.40097799511
0.13642465931875467,4.0,-0.713165677548769,-0.08840493155563058,1.0,5.0,0.042883779192942964,2.0,5.0,440.4718826405868
0.13642465931875467,3.0,0.4086147695265845,-0.08840493155563058,1.0,7.0,0.042883779192942964,0.0,5.0,251.98899755501222
0.8709756142457682,0.0,-0.713165677548769,1.052106215147208,1.0,5.0,0.042883779192942964,2.0,5.0,256.059902200489
-1.087826932226268,0.0,-1.2039446231442357,0.10168025956150921,1.0,8.0,0.042883779192942964,2.0,5.0,535.3239608801956
-0.5981262956082589,0.0,0.4086147695265845,0.10168025956150921,1.0,8.0,0.042883779192942964,2.0,5.0,427.0378973105135
2.3400775240997955,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,1.0527192783809804,2.0,5.0,181.96943765281173
-1.087826932226268,3.0,0.4086147695265845,-1.419001269375609,0.0,5.0,-0.6303398869324154,0.0,5.0,164.05745721271396
-1.577527568844277,3.0,1.6005064945441487,0.8620210240300683,1.0,5.0,0.042883779192942964,3.0,5.0,327.7078239608802
-0.5981262956082589,3.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,0.042883779192942964,0.0,5.0,296.36185819070903
0.8709756142457682,1.0,0.4086147695265845,0.8620210240300683,1.0,1.0,0.042883779192942964,3.0,5.0,439.2506112469438
-1.577527568844277,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-0.6303398869324154,2.0,5.0,141.66748166259168
1.1158259325547728,1.0,0.4086147695265845,0.8620210240300683,1.0,1.0,0.042883779192942964,3.0,5.0,732.3557457212714
-1.577527568844277,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-0.6303398869324154,2.0,5.0,147.98145476772618
-0.5981262956082589,1.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,-1.6401753861204529,3.0,5.0,431.7153667481663
-1.577527568844277,3.0,1.6005064945441487,0.8620210240300683,1.0,8.0,0.042883779192942964,3.0,5.0,347.65525672371643
0.13642465931875467,3.0,-1.2039446231442357,0.8620210240300683,1.0,5.0,1.0527192783809804,2.0,5.0,306.9462102689487
0.3812749776277592,4.0,-1.414278456970865,0.8620210240300683,1.0,8.0,0.042883779192942964,2.0,5.0,549.1650366748166
0.13642465931875467,3.0,1.6005064945441487,0.8620210240300683,1.0,7.0,0.3794956122556222,0.0,5.0,284.55623471882643
0.8709756142457682,3.0,0.4086147695265845,-1.419001269375609,0.0,5.0,1.0527192783809804,0.0,4.0,125.79095354523228
2.3400775240997955,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,1.0527192783809804,2.0,5.0,199.06723716381418
0.13642465931875467,3.0,1.6005064945441487,-0.08840493155563058,1.0,8.0,0.042883779192942964,3.0,5.0,375.7444987775061
-0.5981262956082589,3.0,0.4086147695265845,-1.419001269375609,1.0,8.0,-0.6303398869324154,2.0,5.0,186.85452322738388
-1.577527568844277,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-1.6401753861204529,2.0,5.0,182.7836185819071
1.1158259325547728,1.0,2.3717305519084526,-0.08840493155563058,1.0,4.0,1.725942944506339,3.0,5.0,1139.4462102689488
0.8709756142457682,3.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,-1.6401753861204529,0.0,5.0,330.96454767726163
0.13642465931875467,0.0,-1.2039446231442357,0.6719358329129286,1.0,8.0,0.042883779192942964,2.0,5.0,610.2286063569683
-0.5981262956082589,3.0,0.4086147695265845,-0.08840493155563058,1.0,1.0,0.042883779192942964,0.0,2.0,427.0378973105135
-0.5981262956082589,4.0,-1.2039446231442357,-0.08840493155563058,1.0,8.0,0.042883779192942964,2.0,5.0,569.5195599022005
0.8709756142457682,0.0,-0.7832769554909784,0.6719358329129286,1.0,1.0,1.725942944506339,2.0,5.0,752.7102689486553
2.3400775240997955,3.0,0.4086147695265845,-1.419001269375609,1.0,8.0,-1.6401753861204529,2.0,5.0,322.82273838630806
2.8297781607178045,3.0,0.4086147695265845,0.8620210240300683,1.0,8.0,0.042883779192942964,3.0,4.0,488.10146699266505
-0.5981262956082589,3.0,1.6005064945441487,0.10168025956150921,1.0,1.0,1.725942944506339,3.0,5.0,630.5831295843522
-0.5981262956082589,3.0,0.4086147695265845,-0.27849012267277035,1.0,1.0,1.725942944506339,3.0,5.0,975.7958435207825
0.8709756142457682,1.0,0.4086147695265845,0.8620210240300683,1.0,8.0,0.042883779192942964,3.0,4.0,317.1234718826406
-1.577527568844277,4.0,-1.2039446231442357,0.8620210240300683,1.0,8.0,0.042883779192942964,2.0,5.0,402.6124694376528
-0.5981262956082589,3.0,1.6005064945441487,-0.08840493155563058,1.0,8.0,-1.6401753861204529,0.0,5.0,441.69315403422985
0.8709756142457682,0.0,-0.713165677548769,2.5727877440843265,1.0,1.0,-0.6303398869324154,2.0,5.0,1149.6234718826406
2.5849278424088,3.0,-0.713165677548769,0.8620210240300683,1.0,5.0,0.7161074453183014,2.0,5.0,105.84352078239608
2.8297781607178045,4.0,-1.2039446231442357,0.8620210240300683,1.0,8.0,0.042883779192942964,3.0,4.0,407.0497555012224
0.8709756142457682,3.0,1.6005064945441487,-1.0388308871413294,1.0,8.0,0.042883779192942964,3.0,4.0,284.1491442542788
-0.5981262956082589,0.0,-1.2039446231442357,1.052106215147208,1.0,8.0,-0.6303398869324154,2.0,5.0,341.5488997555012
0.13642465931875467,3.0,1.6005064945441487,0.8620210240300683,1.0,8.0,-0.6303398869324154,3.0,5.0,372.08068459657704
1.8503768874817863,1.0,1.6005064945441487,-0.27849012267277035,1.0,4.0,-0.6303398869324154,3.0,5.0,2482.8447432762837
0.13642465931875467,3.0,-1.2039446231442357,-0.08840493155563058,1.0,8.0,1.725942944506339,2.0,5.0,390.3997555012225
0.13642465931875467,1.0,1.6005064945441487,0.8620210240300683,1.0,1.0,0.042883779192942964,3.0,5.0,561.3777506112469
0.13642465931875467,3.0,1.6005064945441487,-0.08840493155563058,1.0,8.0,0.042883779192942964,3.0,5.0,425.40953545232276
-0.5981262956082589,1.0,0.4086147695265845,0.4818506417957888,1.0,1.0,1.725942944506339,3.0,5.0,751.0819070904646
0.8709756142457682,3.0,0.4086147695265845,-1.419001269375609,1.0,5.0,-1.6401753861204529,2.0,5.0,200.6955990220049
-1.577527568844277,3.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,-0.6303398869324154,3.0,5.0,302.06112469437653
0.8709756142457682,1.0,0.4086147695265845,0.8620210240300683,1.0,1.0,1.725942944506339,3.0,5.0,712.0012224938876
-0.5981262956082589,5.0,0.4086147695265845,-0.46857531378991013,1.0,1.0,0.042883779192942964,3.0,5.0,1243.661369193154
0.8709756142457682,1.0,0.4086147695265845,-0.08840493155563058,1.0,1.0,1.725942944506339,3.0,4.0,569.1124694376529
-0.5981262956082589,3.0,0.4086147695265845,2.5727877440843265,1.0,7.0,-0.6303398869324154,2.0,5.0,178.7127139364303
-0.5981262956082589,4.0,-1.2039446231442357,0.6719358329129286,1.0,8.0,0.042883779192942964,2.0,5.0,793.4193154034231
-0.5981262956082589,4.0,-1.2039446231442357,-0.08840493155563058,1.0,8.0,0.042883779192942964,2.0,5.0,589.8740831295844
0.8709756142457682,3.0,0.4086147695265845,-1.419001269375609,1.0,8.0,0.042883779192942964,2.0,5.0,243.03300733496334
-1.577527568844277,3.0,0.4086147695265845,-0.08840493155563058,1.0,8.0,-0.6303398869324154,3.0,2.0,317.1234718826406
-1.087826932226268,1.0,1.6005064945441487,-0.08840493155563058,1.0,1.0,0.042883779192942964,3.0,5.0,572.7762836185818
0.13642465931875467,3.0,0.4086147695265845,-0.08840493155563058,1.0,5.0,1.0527192783809804,2.0,4.0,142.0745721271394
